barcode	replica	sampling	depth	completeness	pangolin	seq
barcode14	4	8000	295.057	88.8931297709924	B.1.351	general
barcode14	4	8500	303.503	88.8931297709924	B.1.351	general
barcode14	4	9000	313.33	88.8931297709924	B.1.351	general
barcode14	4	9500	319.261	88.8931297709924	B.1.351	general
barcode14	5	10000	333.75	92.118320610687	B.1.351	general
barcode14	5	1000	76.553	83.4160305343512	B.1.351	general
barcode14	5	1500	110.934	83.6450381679389	B.1.351	general
barcode14	5	2000	152.075	88.8931297709924	B.1.351	general
barcode14	5	2500	176.837	88.8931297709924	B.1.351	general
barcode14	5	3000	192.328	88.8931297709924	B.1.351	general
barcode14	5	3500	205.34	88.8931297709924	B.1.351	general
barcode14	5	4000	216.962	88.8740458015267	B.1.351	general
barcode14	5	4500	232.156	88.8740458015267	B.1.351	general
barcode14	5	5000	244.193	88.8740458015267	B.1.351	general
barcode14	5	500	37.6564	48.6641221374046	B.1.351	general
barcode14	5	5500	256.566	88.8740458015267	B.1.351	general
barcode14	5	6000	269.436	88.8740458015267	B.1.351	general
barcode14	5	6500	281.618	88.8740458015267	B.1.351	general
barcode14	5	7000	291.934	88.8740458015267	B.1.351	general
barcode14	5	7500	300.156	88.8740458015267	B.1.351	general
barcode14	5	8000	307.14	88.8740458015267	B.1.351	general
barcode14	5	8500	313.509	88.8740458015267	B.1.351	general
barcode14	5	9000	320.42	88.8740458015267	B.1.351	general
barcode14	5	9500	326.377	92.118320610687	B.1.351	general
barcode15	1	10000	288.887	78.263358778626	AY.4	general
barcode15	1	1000	80.9445	51.2595419847328	AY.4	general
barcode15	1	1500	120.422	67.0610687022901	AY.4	general
barcode15	1	2000	150.877	71.5267175572519	AY.4	general
barcode15	1	2500	172.82	71.5267175572519	AY.4	general
barcode15	1	3000	190.856	71.5267175572519	AY.4	general
barcode15	1	3500	203.03	71.5267175572519	AY.4	general
barcode15	1	4000	216.668	71.5267175572519	AY.4	general
barcode15	1	4500	228.336	71.5267175572519	AY.4	general
barcode15	1	5000	236.383	71.5267175572519	AY.4	general
barcode15	1	500	39.3346	48.6068702290076	AY.4	general
barcode15	1	5500	243.505	71.5267175572519	AY.4	general
barcode15	1	6000	248.235	71.5267175572519	AY.4	general
barcode15	1	6500	253.288	71.5267175572519	AY.4	general
barcode15	1	7000	259.129	71.5267175572519	AY.4	general
barcode15	1	7500	263.444	71.5267175572519	AY.4	general
barcode15	1	8000	268.028	71.5267175572519	AY.4	general
barcode15	1	8500	273.852	78.0534351145038	AY.4	general
barcode15	1	9000	279.342	78.263358778626	AY.4	general
barcode15	1	9500	283.565	78.263358778626	AY.4	general
barcode15	2	10000	288.191	71.5267175572519	AY.4	general
barcode15	2	1000	87.9807	49.9427480916031	AY.4	general
barcode15	2	1500	136.729	66.6030534351145	AY.4	general
barcode15	2	2000	149.401	66.7175572519084	AY.4	general
barcode15	2	2500	167.243	67.1564885496183	AY.4	general
barcode15	2	3000	188.326	71.5267175572519	AY.4	general
barcode15	2	3500	204.347	71.5267175572519	AY.4	general
barcode15	2	4000	216.795	71.5267175572519	AY.4	general
barcode15	2	4500	227.832	71.5267175572519	AY.4	general
barcode15	2	5000	236.589	71.5267175572519	AY.4	general
barcode15	2	500	44.5938	48.7022900763359	AY.4	general
barcode15	2	5500	243.019	71.5267175572519	AY.4	general
barcode15	2	6000	249.466	71.5267175572519	AY.4	general
barcode15	2	6500	254.602	71.5267175572519	AY.4	general
barcode15	2	7000	259.87	71.5267175572519	AY.4	general
barcode15	2	7500	265.716	71.5267175572519	AY.4	general
barcode15	2	8000	270.2	71.5267175572519	AY.4	general
barcode15	2	8500	275.551	71.5267175572519	AY.4	general
barcode15	2	9000	279.874	71.5267175572519	AY.4	general
barcode15	2	9500	284.61	71.5267175572519	AY.4	general
barcode15	3	10000	295.212	87.7671755725191	AY.48	general
barcode15	3	1000	77.5048	66.2022900763359	AY.4	general
barcode15	3	1500	116.522	66.6984732824427	AY.4	general
barcode15	3	2000	153.245	71.5076335877863	AY.4	general
barcode15	3	2500	174.901	71.5076335877863	AY.4	general
barcode15	3	3000	194.608	71.5267175572519	AY.4	general
barcode15	3	3500	211.195	71.5267175572519	AY.4	general
barcode15	3	4000	226.157	71.5267175572519	AY.4	general
barcode15	3	4500	238.005	71.5267175572519	AY.4	general
barcode15	3	5000	247.039	71.5267175572519	AY.4	general
barcode15	3	500	40.9742	48.6641221374046	AY.4	general
barcode15	3	5500	254.179	71.5267175572519	AY.4	general
barcode15	3	6000	258.524	71.5267175572519	AY.4	general
barcode15	3	6500	263.253	71.5267175572519	AY.4	general
barcode15	3	7000	267.566	71.5267175572519	AY.4	general
barcode15	3	7500	271.798	71.5267175572519	AY.4	general
barcode15	3	8000	276.357	71.5267175572519	AY.4	general
barcode15	3	8500	282.41	75.8587786259542	AY.4	general
barcode15	3	9000	287.678	75.8587786259542	AY.4	general
barcode15	3	9500	291.399	75.8587786259542	AY.4	general
barcode15	4	10000	286.058	78.2824427480916	AY.4	general
barcode15	4	1000	76.9105	54.3893129770992	AY.4	general
barcode15	4	1500	118.187	66.2404580152672	AY.4	general
barcode15	4	2000	149.708	66.7175572519084	AY.4	general
barcode15	4	2500	170.509	67.0801526717557	AY.4	general
barcode15	4	3000	189.864	67.1564885496183	AY.4	general
barcode15	4	3500	204.832	71.5267175572519	AY.4	general
barcode15	4	4000	219.426	71.5267175572519	AY.4	general
barcode15	4	4500	228.948	71.5267175572519	AY.4	general
barcode15	4	5000	237.628	71.5267175572519	AY.4	general
barcode15	4	500	40.0916	48.6641221374046	AY.4	general
barcode15	4	5500	242.918	71.5267175572519	AY.4	general
barcode15	4	6000	247.193	71.5267175572519	AY.4	general
barcode15	4	6500	251.586	71.5267175572519	AY.4	general
barcode15	4	7000	255.513	71.5267175572519	AY.4	general
barcode15	4	7500	261.315	71.5267175572519	AY.4	general
barcode15	4	8000	266.586	71.5267175572519	AY.4	general
barcode15	4	8500	270.894	71.5267175572519	AY.4	general
barcode15	4	9000	276.611	71.5267175572519	AY.4	general
barcode15	4	9500	281.467	78.2824427480916	AY.4	general
barcode15	5	10000	286.322	82.3282442748092	AY.48	general
barcode15	5	1000	77.6608	56.1832061068702	AY.4	general
barcode15	5	1500	117.006	66.7175572519084	AY.4	general
barcode15	5	2000	150.681	71.5076335877863	AY.4	general
barcode15	5	2500	174.75	71.5267175572519	AY.4	general
barcode15	5	3000	193.397	71.5267175572519	AY.4	general
barcode15	5	3500	208.753	71.5267175572519	AY.4	general
barcode15	5	4000	220.653	71.5267175572519	AY.4	general
barcode15	5	4500	231.34	71.5267175572519	AY.4	general
barcode15	5	5000	237.43	71.5267175572519	AY.4	general
barcode15	5	500	41.8111	48.7022900763359	AY.4	general
barcode15	5	5500	242.109	71.5267175572519	AY.4	general
barcode15	5	6000	247.425	71.5267175572519	AY.4	general
barcode15	5	6500	252.739	71.5267175572519	AY.4	general
barcode15	5	7000	257.393	71.5267175572519	AY.4	general
barcode15	5	7500	262.915	71.5267175572519	AY.4	general
barcode15	5	8000	267.237	71.5267175572519	AY.4	general
barcode15	5	8500	271.965	71.5267175572519	AY.4	general
barcode15	5	9000	277.156	71.5267175572519	AY.4	general
barcode15	5	9500	282.078	74.4083969465649	AY.4	general
barcode16	1	10000	70.7277	88.7786259541985	P.2	general
barcode16	1	1000	8.82546	0	Unassigned	general
barcode16	1	1500	12.2455	0	Unassigned	general
barcode16	1	2000	15.6211	24.1793893129771	B.1.1.514	general
barcode16	1	2500	19.3072	42.0419847328244	B.1.1.514	general
barcode16	1	3000	24.1604	42.0419847328244	B.1.1.514	general
barcode16	1	3500	26.972	42.0610687022901	B.1.1.514	general
barcode16	1	4000	31.6797	66.2022900763359	B.1.400.1	general
barcode16	1	4500	35.8068	68.1870229007634	B.1.400.1	general
barcode16	1	5000	39.7698	73.7404580152672	B.1	general
barcode16	1	500	4.79863	0	Unassigned	general
barcode16	1	5500	44.0251	73.7022900763359	P.2	general
barcode16	1	6000	47.9603	80.2290076335878	P.2	general
barcode16	1	6500	51.0183	80.2290076335878	P.2	general
barcode16	1	7000	56.3513	88.7786259541985	P.2	general
barcode16	1	7500	59.6043	88.7786259541985	P.2	general
barcode16	1	8000	63.3758	88.7786259541985	P.2	general
barcode16	1	8500	66.297	88.7977099236641	P.2	general
barcode16	1	9000	70.7277	88.7786259541985	P.2	general
barcode16	1	9500	70.7277	88.7786259541985	P.2	general
barcode16	2	10000	70.7277	88.7786259541985	P.2	general
barcode16	2	1000	8.70799	0	Unassigned	general
barcode16	2	1500	13.7283	21.6412213740458	B.1	general
barcode16	2	2000	17.1998	30.5916030534351	B.1	general
barcode16	2	2500	20.7146	42.0419847328244	AP.1	general
barcode16	2	3000	25.2044	54.3320610687023	B.1.400.1	general
barcode16	2	3500	29.3951	54.3320610687023	B.1.400.1	general
barcode16	2	4000	33.6294	54.3320610687023	B.1.400.1	general
barcode16	2	4500	37.2594	65.6106870229008	N.9	general
barcode16	2	5000	42.2617	66.6603053435115	N.9	general
barcode16	2	500	3.54431	0	Unassigned	general
barcode16	2	5500	46.0972	85	P.2	general
barcode16	2	6000	48.8243	87.2137404580153	N.9	general
barcode16	2	6500	53.1469	88.7786259541985	B.1	general
barcode16	2	7000	56.2611	88.7977099236641	N.9	general
barcode16	2	7500	59.4342	88.7977099236641	N.9	general
barcode16	2	8000	64.1084	88.7786259541985	P.2	general
barcode16	2	8500	67.3299	88.8167938931298	P.2	general
barcode16	2	9000	70.7277	88.7786259541985	P.2	general
barcode16	2	9500	70.7277	88.7786259541985	P.2	general
barcode16	3	10000	70.7277	88.7786259541985	P.2	general
barcode16	3	1000	7.04731	0	Unassigned	general
barcode16	3	1500	9.41728	0	Unassigned	general
barcode16	3	2000	14.4879	17.6145038167939	B.1	general
barcode16	3	2500	18.2462	38.7786259541985	B.1.351	general
barcode16	3	3000	20.4811	42.0419847328244	B.1	general
barcode16	3	3500	24.2968	42.0610687022901	B.1.1.514	general
barcode16	3	4000	28.727	54.3320610687023	B.1.400.1	general
barcode16	3	4500	32.344	54.3129770992366	P.2	general
barcode16	3	5000	37.0249	59.5992366412214	N.9	general
barcode16	3	500	4.12245	0	Unassigned	general
barcode16	3	5500	40.7059	66.2022900763359	N.9	general
barcode16	3	6000	45.7339	66.2022900763359	N.9	general
barcode16	3	6500	49.5476	88.8167938931298	N.9	general
barcode16	3	7000	53.0642	88.7977099236641	P.2	general
barcode16	3	7500	56.2447	88.7977099236641	P.2	general
barcode16	3	8000	61.2	88.7977099236641	P.2	general
barcode16	3	8500	65.8413	88.7977099236641	P.2	general
barcode16	3	9000	70.7277	88.7786259541985	P.2	general
barcode16	3	9500	70.7277	88.7786259541985	P.2	general
barcode16	4	10000	70.7277	88.7786259541985	P.2	general
barcode16	4	1000	8.0968	0	Unassigned	general
barcode16	4	1500	11.7127	10.9351145038168	B.1.351	general
barcode16	4	2000	15.9848	42.0229007633588	B.1.1.514	general
barcode16	4	2500	20.7113	42.0801526717557	B.1.1.514	general
barcode16	4	3000	24.1365	42.0801526717557	B.1.1.514	general
barcode16	4	3500	27.4302	42.0610687022901	B.1.1.514	general
barcode16	4	4000	31.6938	43.2442748091603	B.1.1.514	general
barcode16	4	4500	35.0835	60.4580152671756	B.1.400.1	general
barcode16	4	5000	38.3334	60.4580152671756	P.2	general
barcode16	4	500	4.2498	0	Unassigned	general
barcode16	4	5500	42.1263	68.206106870229	B.1.400.1	general
barcode16	4	6000	47.6762	71.6793893129771	P.2	general
barcode16	4	6500	51.8633	80.2671755725191	P.2	general
barcode16	4	7000	54.8616	88.7977099236641	P.2	general
barcode16	4	7500	60.1506	88.7786259541985	P.2	general
barcode16	4	8000	63.4277	88.7977099236641	P.2	general
barcode16	4	8500	66.9381	88.7977099236641	P.2	general
barcode16	4	9000	70.7277	88.7786259541985	P.2	general
barcode16	4	9500	70.7277	88.7786259541985	P.2	general
barcode16	5	10000	70.7277	88.7786259541985	P.2	general
barcode16	5	1000	8.3226	0	Unassigned	general
barcode16	5	1500	10.8544	12.9389312977099	B.1	general
barcode16	5	2000	15.2056	30.5916030534351	B.1.1	general
barcode16	5	2500	19.8662	42.0610687022901	P.2	general
barcode16	5	3000	23.9165	42.0419847328244	P.2	general
barcode16	5	3500	28.3695	42.0610687022901	R.1	general
barcode16	5	4000	31.258	42.5572519083969	R.1	general
barcode16	5	4500	34.598	54.3129770992366	R.1	general
barcode16	5	5000	39.6813	54.7709923664122	R.1	general
barcode16	5	500	3.89491	0	Unassigned	general
barcode16	5	5500	43.6944	62.7480916030534	R.1	general
barcode16	5	6000	48.8201	73.206106870229	B.1.1.525	general
barcode16	5	6500	52.2246	80.2099236641221	P.2	general
barcode16	5	7000	56.737	88.7595419847328	P.2	general
barcode16	5	7500	59.9798	88.7786259541985	P.2	general
barcode16	5	8000	62.8509	88.7786259541985	P.2	general
barcode16	5	8500	66.4103	88.7977099236641	P.2	general
barcode16	5	9000	70.7277	88.7786259541985	P.2	general
barcode16	5	9500	70.7277	88.7786259541985	P.2	general
barcode17	1	10000	324.902	91.9274809160305	B.1.1.28	general
barcode17	1	1000	72.3315	65.9541984732824	P.6	general
barcode17	1	1500	104.207	71.6603053435115	P.6	general
barcode17	1	2000	139.498	83.9503816793893	P.6	general
barcode17	1	2500	167.94	84.3893129770992	P.6	general
barcode17	1	3000	193.67	85.7251908396946	P.6	general
barcode17	1	3500	217.576	88.8740458015267	P.6	general
barcode17	1	4000	238.642	88.8931297709924	B.1.1.28	general
barcode17	1	4500	252.403	88.8931297709924	B.1.1.28	general
barcode17	1	5000	260.322	88.8931297709924	B.1.1.28	general
barcode17	1	500	41.1438	48.6641221374046	P.6	general
barcode17	1	5500	265.944	88.8931297709924	B.1.1.28	general
barcode17	1	6000	271.876	88.8931297709924	B.1.1.28	general
barcode17	1	6500	277.949	88.8931297709924	B.1.1.28	general
barcode17	1	7000	284.702	88.8931297709924	B.1.1.28	general
barcode17	1	7500	291.798	88.8931297709924	B.1.1.28	general
barcode17	1	8000	298.916	88.8931297709924	B.1.1.28	general
barcode17	1	8500	305.741	88.8931297709924	B.1.1.28	general
barcode17	1	9000	311.773	88.8931297709924	B.1.1.28	general
barcode17	1	9500	318.809	88.8931297709924	B.1.1.28	general
barcode17	2	10000	319.284	94.1984732824427	B.1.1.28	general
barcode17	2	1000	73.047	66.5076335877863	P.6	general
barcode17	2	1500	107.703	79.1984732824427	B.1.1.28	general
barcode17	2	2000	139.229	84.0267175572519	B.1.1.28	general
barcode17	2	2500	166.027	84.5229007633588	B.1.1.28	general
barcode17	2	3000	188.119	87.8435114503817	B.1.1.28	general
barcode17	2	3500	210.137	88.8740458015267	B.1.1.28	general
barcode17	2	4000	230.472	88.8740458015267	B.1.1.28	general
barcode17	2	4500	244.343	88.8931297709924	B.1.1.28	general
barcode17	2	5000	252.263	88.8931297709924	B.1.1.28	general
barcode17	2	500	37.1998	48.6641221374046	P.6	general
barcode17	2	5500	259.592	88.8740458015267	B.1.1.28	general
barcode17	2	6000	265.244	88.8740458015267	B.1.1.28	general
barcode17	2	6500	273.028	88.8931297709924	B.1.1.28	general
barcode17	2	7000	280.02	88.8931297709924	B.1.1.28	general
barcode17	2	7500	287.128	88.8931297709924	B.1.1.28	general
barcode17	2	8000	292.7	88.8931297709924	B.1.1.28	general
barcode17	2	8500	297.771	88.8931297709924	B.1.1.28	general
barcode17	2	9000	304.592	88.8931297709924	B.1.1.28	general
barcode17	2	9500	313.15	91.9274809160305	B.1.1.28	general
barcode17	3	10000	321.772	88.8740458015267	B.1.1.28	general
barcode17	3	1000	70.8524	66.4503816793893	P.6	general
barcode17	3	1500	104.641	73.4351145038168	B.1.1.28	general
barcode17	3	2000	137.802	83.5687022900763	B.1.1.28	general
barcode17	3	2500	166.967	84.293893129771	B.1.1.28	general
barcode17	3	3000	190.686	84.4656488549618	P.6	general
barcode17	3	3500	213.922	88.8358778625954	P.6	general
barcode17	3	4000	233.028	88.8549618320611	P.6	general
barcode17	3	4500	247.223	88.8549618320611	P.6	general
barcode17	3	5000	258.013	88.8740458015267	B.1.1.28	general
barcode17	3	500	36.8332	48.6450381679389	P.6	general
barcode17	3	5500	265.325	88.8740458015267	B.1.1.28	general
barcode17	3	6000	271.777	88.8740458015267	B.1.1.28	general
barcode17	3	6500	279.031	88.8740458015267	B.1.1.28	general
barcode17	3	7000	283.494	88.8740458015267	B.1.1.28	general
barcode17	3	7500	289.765	88.8740458015267	B.1.1.28	general
barcode17	3	8000	296.196	88.8740458015267	B.1.1.28	general
barcode17	3	8500	302.872	88.8740458015267	B.1.1.28	general
barcode17	3	9000	309.686	88.8740458015267	B.1.1.28	general
barcode17	3	9500	316.518	88.8740458015267	B.1.1.28	general
barcode17	4	10000	326.516	91.9274809160305	B.1.1.28	general
barcode17	4	1000	67.2572	65.9541984732824	P.6	general
barcode17	4	1500	101.746	83.7786259541985	B.1.1.28	general
barcode17	4	2000	133.594	84.4847328244275	B.1.1.28	general
barcode17	4	2500	160.841	84.9045801526718	P.6	general
barcode17	4	3000	184.825	88.8358778625954	B.1.1.28	general
barcode17	4	3500	207.884	88.8549618320611	B.1.1.28	general
barcode17	4	4000	227.993	88.8358778625954	P.6	general
barcode17	4	4500	243.153	88.8549618320611	P.6	general
barcode17	4	5000	254.651	88.8358778625954	P.6	general
barcode17	4	500	33.886	48.587786259542	P.6	general
barcode17	4	5500	262.182	88.8549618320611	B.1.1.28	general
barcode17	4	6000	269.741	88.8740458015267	B.1.1.28	general
barcode17	4	6500	276.755	88.8740458015267	B.1.1.28	general
barcode17	4	7000	283.384	88.8740458015267	B.1.1.28	general
barcode17	4	7500	290.098	88.8931297709924	B.1.1.28	general
barcode17	4	8000	296.643	88.8931297709924	B.1.1.28	general
barcode17	4	8500	305.396	88.8931297709924	B.1.1.28	general
barcode17	4	9000	312.882	88.8931297709924	B.1.1.28	general
barcode17	4	9500	320.492	91.9274809160305	B.1.1.28	general
barcode17	5	10000	330.17	88.8931297709924	B.1.1.28	general
barcode17	5	1000	68.7144	65.6488549618321	P.6	general
barcode17	5	1500	104.287	82.7290076335878	P.6	general
barcode17	5	2000	139.223	83.587786259542	B.1.1.28	general
barcode17	5	2500	167.746	84.3129770992366	B.1.1.28	general
barcode17	5	3000	191.39	88.6832061068702	B.1.1.28	general
barcode17	5	3500	213.784	88.8358778625954	B.1.1.28	general
barcode17	5	4000	234.987	88.8358778625954	B.1.1.28	general
barcode17	5	4500	251.565	88.8358778625954	B.1.1.28	general
barcode17	5	5000	262.324	88.8740458015267	B.1.1.28	general
barcode17	5	500	34.5503	65.9160305343512	P.6	general
barcode17	5	5500	268.785	88.8740458015267	B.1.1.28	general
barcode17	5	6000	275.743	88.8740458015267	B.1.1.28	general
barcode17	5	6500	283.785	88.8549618320611	B.1.1.28	general
barcode17	5	7000	292.402	88.8740458015267	B.1.1.28	general
barcode17	5	7500	298.088	88.8740458015267	B.1.1.28	general
barcode17	5	8000	304.811	88.8549618320611	P.6	general
barcode17	5	8500	311.819	88.8740458015267	P.6	general
barcode17	5	9000	316.831	88.8740458015267	P.6	general
barcode17	5	9500	323.232	88.8740458015267	P.6	general
barcode18	1	10000	79.4377	66.6984732824427	B.1.1	general
barcode18	1	1000	9.17947	0	Unassigned	general
barcode18	1	1500	13.6905	29.8473282442748	B.1.1	general
barcode18	1	2000	17.9062	29.8854961832061	B.1.1	general
barcode18	1	2500	20.2746	42.881679389313	B.1.1	general
barcode18	1	3000	24.8608	42.881679389313	B.1.1	general
barcode18	1	3500	28.8779	54.7519083969466	B.1.1	general
barcode18	1	4000	33.3172	58.2251908396947	B.1.1	general
barcode18	1	4500	37.2775	66.2022900763359	B.1.1	general
barcode18	1	5000	40.467	66.2022900763359	B.1.1	general
barcode18	1	500	6.34679	0	Unassigned	general
barcode18	1	5500	45.5451	66.2022900763359	B.1.1	general
barcode18	1	6000	50.0713	66.2022900763359	B.1.1	general
barcode18	1	6500	53.3529	66.2213740458015	B.1.1	general
barcode18	1	7000	57.2268	66.6221374045801	B.1.1	general
barcode18	1	7500	61.0812	66.6793893129771	B.1.1	general
barcode18	1	8000	63.6969	66.6793893129771	B.1.1	general
barcode18	1	8500	67.4294	66.6793893129771	B.1.1	general
barcode18	1	9000	71.5204	66.6793893129771	B.1.1	general
barcode18	1	9500	76.2549	66.6984732824427	B.1.1	general
barcode18	2	10000	85.1681	66.1832061068702	B.1.1	general
barcode18	2	1000	8.98745	0	Unassigned	general
barcode18	2	1500	12.0172	21.6030534351145	B.1.1	general
barcode18	2	2000	15.996	31.8129770992366	B.1.1	general
barcode18	2	2500	18.5739	31.8129770992366	B.1.1	general
barcode18	2	3000	23.4252	54.6374045801527	B.1.1	general
barcode18	2	3500	28.3081	66.0496183206107	N.9	general
barcode18	2	4000	33.0067	66.0496183206107	N.9	general
barcode18	2	4500	37.7989	66.1259541984733	B.1.1	general
barcode18	2	5000	42.8627	66.1832061068702	B.1.1	general
barcode18	2	500	5.17584	0	Unassigned	general
barcode18	2	5500	48.3506	66.1259541984733	B.1.1	general
barcode18	2	6000	52.0432	66.1450381679389	B.1.1	general
barcode18	2	6500	55.9537	66.1450381679389	B.1.1	general
barcode18	2	7000	59.6666	66.1450381679389	B.1.1	general
barcode18	2	7500	63.8207	66.1450381679389	B.1.1	general
barcode18	2	8000	66.9019	66.1832061068702	B.1.1	general
barcode18	2	8500	71.6687	66.1832061068702	B.1.1	general
barcode18	2	9000	77.2094	66.1832061068702	B.1.1	general
barcode18	2	9500	81.9668	66.1832061068702	B.1.1	general
barcode18	3	10000	83.3295	66.6030534351145	B.1.1	general
barcode18	3	1000	8.33982	0	Unassigned	general
barcode18	3	1500	13.6082	42.8435114503817	B.1	general
barcode18	3	2000	18.5758	42.8435114503817	B.1	general
barcode18	3	2500	21.9184	54.6946564885496	B.1	general
barcode18	3	3000	27.0694	54.6946564885496	B.1	general
barcode18	3	3500	30.6292	54.6946564885496	B.1	general
barcode18	3	4000	34.8272	60.9923664122137	B.1	general
barcode18	3	4500	38.7781	66.1832061068702	B.1	general
barcode18	3	5000	41.6969	66.1832061068702	B.1.1	general
barcode18	3	500	5.26715	0	Unassigned	general
barcode18	3	5500	44.9396	66.1832061068702	B.1	general
barcode18	3	6000	50.4562	66.1832061068702	B.1	general
barcode18	3	6500	54.2046	66.2022900763359	B.1.1	general
barcode18	3	7000	58.8251	66.1641221374046	B.1.1	general
barcode18	3	7500	62.2991	66.1641221374046	B.1.1	general
barcode18	3	8000	67.241	66.1832061068702	B.1.1	general
barcode18	3	8500	71.0823	66.2022900763359	B.1.1	general
barcode18	3	9000	75.1325	66.2022900763359	B.1.1	general
barcode18	3	9500	79.074	66.2022900763359	B.1.1	general
barcode18	4	10000	81.5713	68.2442748091603	B.1.1	general
barcode18	4	1000	7.87812	0	Unassigned	general
barcode18	4	1500	11.775	0	Unassigned	general
barcode18	4	2000	16.3864	18.8740458015267	B.1.1	general
barcode18	4	2500	21.8737	42.8435114503817	B.1.1	general
barcode18	4	3000	27.033	61.030534351145	B.1.1	general
barcode18	4	3500	31.7047	66.1068702290076	B.1.1	general
barcode18	4	4000	36.1489	66.1068702290076	B.1.1	general
barcode18	4	4500	42.2916	66.1068702290076	B.1.1	general
barcode18	4	5000	46.3922	66.087786259542	B.1.1	general
barcode18	4	500	3.50057	0	Unassigned	general
barcode18	4	5500	51.0341	66.1068702290076	B.1.1	general
barcode18	4	6000	55.9068	66.1259541984733	B.1.1	general
barcode18	4	6500	60.9961	66.1068702290076	B.1.1	general
barcode18	4	7000	59.8864	66.1259541984733	B.1.1	general
barcode18	4	7500	64.2302	66.1259541984733	B.1.1	general
barcode18	4	8000	67.3031	66.1068702290076	B.1.1	general
barcode18	4	8500	70.7113	66.1068702290076	B.1.1	general
barcode18	4	9000	74.2125	66.1259541984733	B.1.1	general
barcode18	4	9500	77.9842	66.1068702290076	B.1.1	general
barcode18	5	10000	85.2208	67.881679389313	B.1.1	general
barcode18	5	1000	10.6555	7.09923664122137	B.1.1	general
barcode18	5	1500	13.6032	31.8129770992366	B.1.1	general
barcode18	5	2000	18.0812	31.8129770992366	B.1.1	general
barcode18	5	2500	21.4146	49.8473282442748	B.1.1	general
barcode18	5	3000	24.5538	54.6946564885496	B.1.1	general
barcode18	5	3500	30.0407	54.6946564885496	B.1.1	general
barcode18	5	4000	34.6519	54.6946564885496	B.1.1	general
barcode18	5	4500	38.6552	54.7137404580153	B.1.1	general
barcode18	5	5000	42.8268	66.1832061068702	B.1.1	general
barcode18	5	500	6.95451	0	Unassigned	general
barcode18	5	5500	47.7673	66.2022900763359	B.1.1	general
barcode18	5	6000	52.3467	66.2022900763359	B.1.1	general
barcode18	5	6500	56.4439	66.2022900763359	B.1.1	general
barcode18	5	7000	59.6358	66.2213740458015	B.1.1	general
barcode18	5	7500	64.5573	66.2213740458015	B.1.1	general
barcode18	5	8000	68.0197	66.2022900763359	B.1.1	general
barcode18	5	8500	72.2705	66.1832061068702	B.1.1	general
barcode18	5	9000	76.7738	66.6603053435115	B.1.1	general
barcode18	5	9500	80.6604	67.8053435114504	B.1.1	general
barcode19	1	10000	359.077	87.7671755725191	B.1.351	general
barcode19	1	1000	157.427	71.5267175572519	B.1.351	general
barcode19	1	1500	203.802	71.5267175572519	B.1.351	general
barcode19	1	2000	251.861	71.5267175572519	B.1.351	general
barcode19	1	2500	290.327	71.5267175572519	B.1.351	general
barcode19	1	3000	310.762	71.5267175572519	B.1.351	general
barcode19	1	3500	327.849	71.5267175572519	B.1.351	general
barcode19	1	4000	338.603	71.5267175572519	B.1.351	general
barcode19	1	4500	341.639	71.5267175572519	B.1.351	general
barcode19	1	5000	343.548	71.5267175572519	B.1.351	general
barcode19	1	500	77.9099	66.2022900763359	B.1.351	general
barcode19	1	5500	345.291	71.5267175572519	B.1.351	general
barcode19	1	6000	347.324	82.3854961832061	B.1.351	general
barcode19	1	6500	349.21	87.7290076335878	B.1.351	general
barcode19	1	7000	350.575	87.7671755725191	B.1.351	general
barcode19	1	7500	351.972	87.7671755725191	B.1.351	general
barcode19	1	8000	353.391	87.7671755725191	B.1.351	general
barcode19	1	8500	355.282	87.7671755725191	B.1.351	general
barcode19	1	9000	356.466	87.7671755725191	B.1.351	general
barcode19	1	9500	357.897	87.7671755725191	B.1.351	general
barcode19	2	10000	364.283	88.3015267175573	B.1.351	general
barcode19	2	1000	140.617	67.9389312977099	B.1.351	general
barcode19	2	1500	202.517	71.5267175572519	B.1.351	general
barcode19	2	2000	246.207	71.5267175572519	B.1.351	general
barcode19	2	2500	281.247	71.5267175572519	B.1.351	general
barcode19	2	3000	304.306	71.5267175572519	B.1.351	general
barcode19	2	3500	320.165	71.5267175572519	B.1.351	general
barcode19	2	4000	331.744	71.5267175572519	B.1.351	general
barcode19	2	4500	338.814	71.5267175572519	B.1.351	general
barcode19	2	5000	341.488	71.5267175572519	B.1.351	general
barcode19	2	500	69.7669	66.2404580152672	B.1.351	general
barcode19	2	5500	343.861	71.5267175572519	B.1.351	general
barcode19	2	6000	345.67	71.5267175572519	B.1.351	general
barcode19	2	6500	348.073	71.5267175572519	B.1.351	general
barcode19	2	7000	351.499	71.5267175572519	B.1.351	general
barcode19	2	7500	353.043	71.5267175572519	B.1.351	general
barcode19	2	8000	355.743	88.206106870229	B.1.351	general
barcode19	2	8500	357.723	88.2251908396947	B.1.351	general
barcode19	2	9000	360.499	88.3015267175573	B.1.351	general
barcode19	2	9500	361.604	88.3015267175573	B.1.351	general
barcode19	3	10000	358.776	71.5267175572519	B.1.351	general
barcode19	3	1000	139.979	67.9007633587786	B.1.351	general
barcode19	3	1500	206.598	71.5267175572519	B.1.351	general
barcode19	3	2000	256.206	71.5267175572519	B.1.351	general
barcode19	3	2500	284.176	71.5267175572519	B.1.351	general
